land;wahlkreis;gruppe;erststimmen;zweitstimmen
9;226;CSU;63784;57254
9;226;SPD;19722;15402
9;226;GRÜNE;12066;12753
9;226;FDP;9370;13909
9;226;AfD;13383;16145
9;226;DIE LINKE;6229;7214
9;226;FREIE WÄHLER;-;2876
9;226;PIRATEN;-;352
9;226;ÖDP;4629;2145
9;226;BP;3855;2225
9;226;NPD;-;227
9;226;Tierschutzpartei;-;1186
9;226;MLPD;-;22
9;226;BüSo;-;14
9;226;BGE;-;186
9;226;DiB;-;204
9;226;DKP;-;15
9;226;DM;-;292
9;226;Die PARTEI;-;724
9;226;Gesundheitsforschung;-;162
9;226;V-Partei³;-;260
9;227;Wahlberechtigte;166659;-
9;227;Wähler;119455;-
9;227;Ungültige;1064;701
9;227;Gültige;118391;118754
9;227;CSU;52167;48182
9;227;SPD;20612;16915
9;227;GRÜNE;5342;5528
9;227;FDP;4707;8968
9;227;AfD;20438;22765
9;227;DIE LINKE;4955;5892
9;227;FREIE WÄHLER;6563;4785
9;227;PIRATEN;-;241
9;227;ÖDP;-;824
9;227;BP;3607;2258
9;227;NPD;-;489
9;227;Tierschutzpartei;-;927
9;227;MLPD;-;18
9;227;BüSo;-;16
9;227;BGE;-;86
9;227;DiB;-;96
9;227;DKP;-;8
9;227;DM;-;118
9;227;Die PARTEI;-;374
9;227;Gesundheitsforschung;-;106
9;227;V-Partei³;-;158
9;228;Wahlberechtigte;249836;-
9;228;Wähler;192966;-
9;228;Ungültige;1731;1266
9;228;Gültige;191235;191700
9;228;CSU;75702;75521
9;228;SPD;25970;25095
9;228;GRÜNE;12514;13856
9;228;FDP;16297;19361
9;228;AfD;24080;28061
9;228;DIE LINKE;6869;9270
9;228;FREIE WÄHLER;22378;10631
9;228;PIRATEN;-;612
9;228;ÖDP;3979;2133
9;228;BP;3446;2557
9;228;NPD;-;504
9;228;Tierschutzpartei;-;1758
9;228;MLPD;-;30
9;228;BüSo;-;22
9;228;BGE;-;237
9;228;DiB;-;260
9;228;DKP;-;29
9;228;DM;-;224
9;228;Die PARTEI;-;976
9;228;Gesundheitsforschung;-;239
9;228;V-Partei³;-;324
9;229;Wahlberechtigte;177387;-
9;229;Wähler;131350;-
9;229;Ungültige;1179;779
9;229;Gültige;130171;130571
9;229;CSU;61835;52937
9;229;SPD;24611;19709
9;229;GRÜNE;7248;8393
9;229;FDP;7900;11918
9;229;AfD;18328;20967
9;229;DIE LINKE;6246;7357
9;229;FREIE WÄHLER;-;3146
9;229;PIRATEN;-;318
9;229;ÖDP;4003;1698
9;229;BP;-;1270
9;229;NPD;-;394
9;229;Tierschutzpartei;-;1054
9;229;MLPD;-;15
9;229;BüSo;-;15
9;229;BGE;-;143
9;229;DiB;-;131
9;229;DKP;-;13
9;229;DM;-;151
9;229;Die PARTEI;-;587
9;229;Gesundheitsforschung;-;170
9;229;V-Partei³;-;185
9;230;Wahlberechtigte;168642;-
9;230;Wähler;124299;-
9;230;Ungültige;1239;794
9;230;Gültige;123060;123505
9;230;CSU;55364;52752
9;230;SPD;17683;15765
9;230;GRÜNE;6061;6478
9;230;FDP;8625;11215
9;230;AfD;18539;20401
9;230;DIE LINKE;4851;5510
9;230;FREIE WÄHLER;6030;4690
9;230;PIRATEN;-;277
9;230;ÖDP;3131;2004
9;230;BP;2776;1859
9;230;NPD;-;363
9;230;Tierschutzpartei;-;1023
9;230;MLPD;-;11
9;230;BüSo;-;19
9;230;BGE;-;109
9;230;DiB;-;99
9;230;DKP;-;10
9;230;DM;-;160
9;230;Die PARTEI;-;460
9;230;Gesundheitsforschung;-;156
9;230;V-Partei³;-;144
9;231;Wahlberechtigte;173953;-
9;231;Wähler;129424;-
9;231;Ungültige;1374;1215
9;231;Gültige;128050;128209
9;231;CSU;60976;53712
9;231;SPD;21525;17512
9;231;GRÜNE;4602;5846
9;231;FDP;5670;10308
9;231;AfD;19261;23576
9;231;DIE LINKE;4766;5590
9;231;FREIE WÄHLER;5875;5410
9;231;PIRATEN;-;281
9;231;ÖDP;2749;1647
9;231;BP;2626;1700
9;231;NPD;-;583
9;231;Tierschutzpartei;-;946
9;231;MLPD;-;19
9;231;BüSo;-;7
9;231;BGE;-;86
9;231;DiB;-;95
9;231;DKP;-;15
9;231;DM;-;164
9;231;Die PARTEI;-;441
9;231;Gesundheitsforschung;-;122
9;231;V-Partei³;-;149
9;232;Wahlberechtigte;215876;-
9;232;Wähler;169507;-
9;232;Ungültige;1657;1302
9;232;Gültige;167850;168205
9;232;CSU;80075;71720
9;232;SPD;25580;26080
9;232;GRÜNE;11612;11997
9;232;FDP;8388;12854
9;232;AfD;18790;21550
9;232;DIE LINKE;7461;8948
9;232;FREIE WÄHLER;10184;7103
9;232;PIRATEN;-;475
9;232;ÖDP;2851;1747
9;232;BP;1835;1450
9;232;NPD;-;666
9;232;Tierschutzpartei;-;1536
9;232;MLPD;-;48
9;232;BüSo;-;18
9;232;BGE;-;187
9;232;DiB;-;184
9;232;DKP;-;21
9;232;DM;-;242
9;232;Die PARTEI;-;928
9;232;Gesundheitsforschung;-;222
9;232;V-Partei³;-;229
9;232;UNABHÄNGIGE;1074;-
9;233;Wahlberechtigte;252916;-
9;233;Wähler;198780;-
9;233;Ungültige;1891;1119
9;233;Gültige;196889;197661
9;233;CSU;78858;74720
9;233;SPD;32862;28582
9;233;GRÜNE;18343;20332
9;233;FDP;12254;17719
9;233;AfD;23275;25625
9;233;DIE LINKE;11761;13259
9;233;FREIE WÄHLER;12922;8374
9;233;PIRATEN;1656;777
9;233;ÖDP;4599;1949
9;233;BP;-;1376
9;233;NPD;-;422
9;233;Tierschutzpartei;-;1704
9;233;MLPD;-;31
9;233;BüSo;-;31
9;233;BGE;-;232
9;233;DiB;-;286
9;233;DKP;-;42
9;233;DM;-;268
9;233;Die PARTEI;-;1358
9;233;Gesundheitsforschung;-;234
9;233;V-Partei³;-;340
9;233;DIE VIOLETTEN;359;-
9;234;Wahlberechtigte;216418;-
9;234;Wähler;162549;-
9;234;Ungültige;3463;1268
9;234;Gültige;159086;161281
9;234;CSU;77092;66827
9;234;SPD;38461;26122
9;234;GRÜNE;6172;7302
9;234;FDP;7392;10608
9;234;AfD;-;28006
9;234;DIE LINKE;7929;7339
9;234;FREIE WÄHLER;15496;8278
9;234;PIRATEN;-;444
9;234;ÖDP;3624;1388
9;234;BP;-;1592
9;234;NPD;-;646
9;234;Tierschutzpartei;-;1280
9;234;MLPD;-;31
9;234;BüSo;-;15
9;234;BGE;-;104
9;234;DiB;-;141
9;234;DKP;-;16
9;234;DM;-;162
9;234;Die PARTEI;-;594
9;234;Gesundheitsforschung;-;195
9;234;V-Partei³;-;191
9;234;EB: Ehrl;2920;-
9;235;Wahlberechtigte;168415;-
9;235;Wähler;130514;-
9;235;Ungültige;2323;1172
9;235;Gültige;128191;129342
9;235;CSU;59285;55691
9;235;SPD;28614;24631
9;235;GRÜNE;4553;6426
9;235;FDP;5269;8479
9;235;AfD;-;17411
9;235;DIE LINKE;5677;6204
9;235;FREIE WÄHLER;7295;5061
9;235;PIRATEN;-;352
9;235;ÖDP;1613;960
9;235;BP;3103;1293
9;235;NPD;-;494
9;235;Tierschutzpartei;-;966
9;235;MLPD;-;22
9;235;BüSo;-;14
9;235;BGE;-;113
9;235;DiB;-;97
9;235;DKP;-;17
9;235;DM;-;143
9;235;Die PARTEI;-;580
9;235;Gesundheitsforschung;-;196
9;235;V-Partei³;-;192
9;235;EB: Schmid;876;-
9;235;EB: Dippel;11906;-
9;236;Wahlberechtigte;182513;-
9;236;Wähler;145222;-
9;236;Ungültige;1089;801
9;236;Gültige;144133;144421
9;236;CSU;60675;56138
9;236;SPD;29475;22529
9;236;GRÜNE;13194;14279
9;236;FDP;9364;13776
9;236;AfD;16603;18392
9;236;DIE LINKE;7504;9351
9;236;FREIE WÄHLER;4203;3425
9;236;PIRATEN;-;480
9;236;ÖDP;1942;947
9;236;BP;821;622
9;236;NPD;-;566
9;236;Tierschutzpartei;-;1305
9;236;MLPD;352;110
9;236;BüSo;-;25
9;236;BGE;-;204
9;236;DiB;-;234
9;236;DKP;-;16
9;236;DM;-;285
9;236;Die PARTEI;-;1303
9;236;Gesundheitsforschung;-;188
9;236;V-Partei³;-;246
9;237;Wahlberechtigte;163934;-
9;237;Wähler;127222;-
9;237;Ungültige;1051;693
9;237;Gültige;126171;126529
9;237;CSU;58665;53063
9;237;SPD;26785;23198
9;237;GRÜNE;8936;9994
9;237;FDP;8368;11369
9;237;AfD;11845;13566
9;237;DIE LINKE;5476;7022
9;237;FREIE WÄHLER;4434;3441
9;237;PIRATEN;-;373
9;237;ÖDP;-;532
9;237;BP;-;347
9;237;NPD;-;386
9;237;Tierschutzpartei;-;1015
9;237;MLPD;-;24
9;237;BüSo;-;12
9;237;BGE;-;138
9;237;DiB;-;156
9;237;DKP;-;15
9;237;DM;-;177
9;237;Die PARTEI;1662;1194
9;237;Gesundheitsforschung;-;189
9;237;V-Partei³;-;318
9;238;Wahlberechtigte;159654;-
9;238;Wähler;123200;-
9;238;Ungültige;1507;1021
9;238;Gültige;121693;122179
9;238;CSU;55078;48410
9;238;SPD;32163;27553
9;238;GRÜNE;7129;8155
9;238;FDP;5877;9967
9;238;AfD;12763;14208
9;238;DIE LINKE;6305;6895
9;238;FREIE WÄHLER;-;2449
9;238;PIRATEN;-;387
9;238;ÖDP;1659;637
9;238;BP;-;236
9;238;NPD;583;560
9;238;Tierschutzpartei;-;1135
9;238;MLPD;136;71
9;238;BüSo;-;13
9;238;BGE;-;107
9;238;DiB;-;156
9;238;DKP;-;12
9;238;DM;-;131
9;238;Die PARTEI;-;829
9;238;Gesundheitsforschung;-;138
9;238;V-Partei³;-;130
9;239;Wahlberechtigte;167552;-
9;239;Wähler;126918;-
9;239;Ungültige;1060;1126
9;239;Gültige;125858;125792
9;239;CSU;59182;48772
9;239;SPD;29641;27775
9;239;GRÜNE;5936;6989
9;239;FDP;4716;9890
9;239;AfD;14893;16605
9;239;DIE LINKE;5560;7185
9;239;FREIE WÄHLER;3362;3301
9;239;PIRATEN;957;498
9;239;ÖDP;-;381
9;239;BP;-;343
9;239;NPD;-;565
9;239;Tierschutzpartei;-;1284
9;239;MLPD;-;34
9;239;BüSo;-;18
9;239;BGE;-;184
9;239;DiB;-;147
9;239;DKP;-;16
9;239;DM;-;172
9;239;Die PARTEI;1253;1260
9;239;Gesundheitsforschung;-;176
9;239;V-Partei³;-;197
9;239;Bündnis C;358;-
9;240;Wahlberechtigte;170897;-
9;240;Wähler;135072;-
9;240;Ungültige;1395;1160
9;240;Gültige;133677;133912
9;240;CSU;74105;58112
9;240;SPD;21494;23675
9;240;GRÜNE;5880;7966
9;240;FDP;5381;10335
9;240;AfD;15497;17997
9;240;DIE LINKE;5057;6431
9;240;FREIE WÄHLER;4199;3560
9;240;PIRATEN;-;421
9;240;ÖDP;2064;932
9;240;BP;-;514
9;240;NPD;-;742
9;240;Tierschutzpartei;-;1203
9;240;MLPD;-;51
9;240;BüSo;-;10
9;240;BGE;-;150
9;240;DiB;-;153
9;240;DKP;-;17
9;240;DM;-;247
9;240;Die PARTEI;-;1006
9;240;Gesundheitsforschung;-;199
9;240;V-Partei³;-;191
9;241;Wahlberechtigte;243760;-
9;241;Wähler;185955;-
9;241;Ungültige;2052;1537
9;241;Gültige;183903;184418
9;241;CSU;81431;74425
9;241;SPD;33755;31464
9;241;GRÜNE;13946;16239
9;241;FDP;7661;13825
9;241;AfD;19396;21734
9;241;DIE LINKE;11179;12208
9;241;FREIE WÄHLER;11980;6252
9;241;PIRATEN;-;812
9;241;ÖDP;4244;2131
9;241;BP;-;494
9;241;NPD;-;788
9;241;Tierschutzpartei;-;1585
9;241;MLPD;-;36
9;241;BüSo;-;21
9;241;BGE;-;176
9;241;DiB;-;178
9;241;DKP;-;25
9;241;DM;-;292
9;241;Die PARTEI;-;1209
9;241;Gesundheitsforschung;-;291
9;241;V-Partei³;-;233
9;241;DIE VIOLETTEN;311;-
9;242;Wahlberechtigte;180730;-
9;242;Wähler;148048;-
9;242;Ungültige;888;676
9;242;Gültige;147160;147372
9;242;CSU;62767;52414
9;242;SPD;30965;25578
9;242;GRÜNE;16179;19862
9;242;FDP;8713;14973
9;242;AfD;11670;13953
9;242;DIE LINKE;8633;11115
9;242;FREIE WÄHLER;4229;3235
9;242;PIRATEN;1354;678
9;242;ÖDP;2650;1266
9;242;BP;-;280
9;242;NPD;-;361
9;242;Tierschutzpartei;-;1167
9;242;MLPD;-;68
9;242;BüSo;-;17
9;242;BGE;-;212
9;242;DiB;-;302
9;242;DKP;-;16
9;242;DM;-;216
9;242;Die PARTEI;-;1254
9;242;Gesundheitsforschung;-;142
9;242;V-Partei³;-;263
9;243;Wahlberechtigte;255491;-
9;243;Wähler;198742;-
9;243;Ungültige;1715;1398
9;243;Gültige;197027;197344
9;243;CSU;78559;69472
9;243;SPD;45055;37089
9;243;GRÜNE;19088;20540
9;243;FDP;10618;17545
9;243;AfD;20968;23033
9;243;DIE LINKE;13311;15442
9;243;FREIE WÄHLER;8619;5169
9;243;PIRATEN;-;861
9;243;ÖDP;-;1258
9;243;BP;809;630
9;243;NPD;-;676
9;243;Tierschutzpartei;-;2110
9;243;MLPD;-;50
9;243;BüSo;-;21
9;243;BGE;-;262
9;243;DiB;-;369
9;243;DKP;-;46
9;243;DM;-;334
9;243;Die PARTEI;-;1750
9;243;Gesundheitsforschung;-;324
9;243;V-Partei³;-;363
9;244;Wahlberechtigte;192214;-
9;244;Wähler;146205;-
9;244;Ungültige;1282;902
9;244;Gültige;144923;145303
9;244;CSU;45340;40106
9;244;SPD;37068;26456
9;244;GRÜNE;18463;21909
9;244;FDP;10379;15412
9;244;AfD;13398;14503
9;244;DIE LINKE;14511;16962
9;244;FREIE WÄHLER;3058;1824
9;244;PIRATEN;-;809
9;244;ÖDP;2342;1254
9;244;BP;-;251
9;244;NPD;-;311
9;244;Tierschutzpartei;-;1595
9;244;MLPD;364;124
9;244;BüSo;-;18
9;244;BGE;-;353
9;244;DiB;-;448
9;244;DKP;-;108
9;244;DM;-;253
9;244;Die PARTEI;-;2076
9;244;Gesundheitsforschung;-;203
9;244;V-Partei³;-;328
9;245;Wahlberechtigte;181809;-
9;245;Wähler;132085;-
9;245;Ungültige;1410;1107
9;245;Gültige;130675;130978
9;245;CSU;46511;40882
9;245;SPD;34621;27467
9;245;GRÜNE;10163;12166
9;245;FDP;7632;11199
9;245;AfD;17270;18679
9;245;DIE LINKE;10772;11640
9;245;FREIE WÄHLER;3706;2192
9;245;PIRATEN;-;664
9;245;ÖDP;-;888
9;245;BP;-;353
9;245;NPD;-;513
9;245;Tierschutzpartei;-;1629
9;245;MLPD;-;66
9;245;BüSo;-;17
9;245;BGE;-;259
9;245;DiB;-;263
9;245;DKP;-;55
9;245;DM;-;282
9;245;Die PARTEI;-;1253
9;245;Gesundheitsforschung;-;259
9;245;V-Partei³;-;252
9;246;Wahlberechtigte;227560;-
9;246;Wähler;185895;-
9;246;Ungültige;1709;1341
9;246;Gültige;184186;184554
9;246;CSU;81874;69743
9;246;SPD;37920;34040
9;246;GRÜNE;14465;18033
9;246;FDP;8583;15990
9;246;AfD;18925;21317
9;246;DIE LINKE;8887;11635
9;246;FREIE WÄHLER;9191;6080
9;246;PIRATEN;2070;851
9;246;ÖDP;2271;1206
9;246;BP;-;488
9;246;NPD;-;557
9;246;Tierschutzpartei;-;1914
9;246;MLPD;-;36
9;246;BüSo;-;22
9;246;BGE;-;227
9;246;DiB;-;249
9;246;DKP;-;30
9;246;DM;-;343
9;246;Die PARTEI;-;1257
9;246;Gesundheitsforschung;-;256
9;246;V-Partei³;-;280
9;247;Wahlberechtigte;183362;-
9;247;Wähler;144938;-
9;247;Ungültige;2048;1508
9;247;Gültige;142890;143430
9;247;CSU;68708;55009
9;247;SPD;23660;25198
9;247;GRÜNE;13144;13432
9;247;FDP;11381;15610
9;247;AfD;14985;16642
9;247;DIE LINKE;6833;8699
9;247;FREIE WÄHLER;-;2423
9;247;PIRATEN;-;464
9;247;ÖDP;2798;1096
9;247;BP;-;404
9;247;NPD;-;470
9;247;Tierschutzpartei;-;1327
9;247;MLPD;344;105
9;247;BüSo;-;20
9;247;BGE;-;202
9;247;DiB;-;201
9;247;DKP;-;25
9;247;DM;-;306
9;247;Die PARTEI;-;1235
9;247;Gesundheitsforschung;-;238
9;247;V-Partei³;-;324
9;247;EB: Lembach;471;-
9;247;EB: Leder;566;-
9;248;Wahlberechtigte;216030;-
9;248;Wähler;171202;-
9;248;Ungültige;1795;1300
9;248;Gültige;169407;169902
9;248;CSU;86603;75788
9;248;SPD;32383;26904
9;248;GRÜNE;11980;11359
9;248;FDP;9534;15084
9;248;AfD;17753;19650
9;248;DIE LINKE;9071;10085
9;248;FREIE WÄHLER;-;4075
9;248;PIRATEN;-;610
9;248;ÖDP;2083;1089
9;248;BP;-;494
9;248;NPD;-;926
9;248;Tierschutzpartei;-;1428
9;248;MLPD;-;38
9;248;BüSo;-;26
9;248;BGE;-;195
9;248;DiB;-;188
9;248;DKP;-;16
9;248;DM;-;313
9;248;Die PARTEI;-;1078
9;248;Gesundheitsforschung;-;283
9;248;V-Partei³;-;273
9;249;Wahlberechtigte;196183;-
9;249;Wähler;157206;-
9;249;Ungültige;1829;1238
9;249;Gültige;155377;155968
9;249;CSU;72406;65245
9;249;SPD;35148;28903
9;249;GRÜNE;11050;11939
9;249;FDP;7708;13720
9;249;AfD;14075;16856
9;249;DIE LINKE;7515;8562
9;249;FREIE WÄHLER;5488;4511
9;249;PIRATEN;-;491
9;249;ÖDP;1987;951
9;249;BP;-;344
9;249;NPD;-;453
9;249;Tierschutzpartei;-;1379
9;249;MLPD;-;52
9;249;BüSo;-;21
9;249;BGE;-;184
9;249;DiB;-;170
9;249;DKP;-;19
9;249;DM;-;343
9;249;Die PARTEI;-;1055
9;249;Gesundheitsforschung;-;255
9;249;V-Partei³;-;515
9;250;Wahlberechtigte;199041;-
9;250;Wähler;156159;-
9;250;Ungültige;1890;1218
9;250;Gültige;154269;154941
9;250;CSU;73901;63674
9;250;SPD;26346;26163
9;250;GRÜNE;11466;11717
9;250;FDP;9506;13789
9;250;AfD;17198;18905
9;250;DIE LINKE;12091;10422
9;250;FREIE WÄHLER;-;3684
9;250;PIRATEN;-;540
9;250;ÖDP;1973;889
9;250;BP;1525;654
9;250;NPD;-;566
9;250;Tierschutzpartei;-;1532
9;250;MLPD;263;125
9;250;BüSo;-;20
9;250;BGE;-;163
9;250;DiB;-;165
9;250;DKP;-;17
9;250;DM;-;407
9;250;Die PARTEI;-;1002
9;250;Gesundheitsforschung;-;236
9;250;V-Partei³;-;271
9;251;Wahlberechtigte;225998;-
9;251;Wähler;182961;-
9;251;Ungültige;1664;1054
9;251;Gültige;181297;181907
9;251;CSU;76515;67585
9;251;SPD;33929;32126
9;251;GRÜNE;25359;23719
9;251;FDP;14592;18813
9;251;AfD;13872;15764
9;251;DIE LINKE;10130;12931
9;251;FREIE WÄHLER;-;2633
9;251;PIRATEN;-;646
9;251;ÖDP;3072;1233
9;251;BP;-;323
9;251;NPD;-;391
9;251;Tierschutzpartei;-;1836
9;251;MLPD;-;60
9;251;BüSo;-;16
9;251;BGE;-;314
9;251;DiB;-;351
9;251;DKP;-;27
9;251;DM;-;464
9;251;Die PARTEI;3828;2049
9;251;Gesundheitsforschung;-;217
9;251;V-Partei³;-;409
9;252;Wahlberechtigte;210528;-
9;252;Wähler;153228;-
9;252;Ungültige;1586;1174
9;252;Gültige;151642;152054
9;252;CSU;52769;48420
9;252;SPD;29285;24112
9;252;GRÜNE;21062;18782
9;252;FDP;9191;15149
9;252;AfD;20170;21015
9;252;DIE LINKE;12850;13649
9;252;FREIE WÄHLER;3204;2302
9;252;PIRATEN;-;936
9;252;ÖDP;2375;1243
9;252;BP;-;714
9;252;NPD;-;334
9;252;Tierschutzpartei;-;1592
9;252;MLPD;406;145
9;252;BüSo;330;81
9;252;BGE;-;319
9;252;DiB;-;355
9;252;DKP;-;41
9;252;DM;-;335
9;252;Die PARTEI;-;1697
9;252;Gesundheitsforschung;-;218
9;252;V-Partei³;-;615
9;253;Wahlberechtigte;248812;-
9;253;Wähler;199077;-
9;253;Ungültige;1814;1231
9;253;Gültige;197263;197846
9;253;CSU;94252;81831
9;253;SPD;27813;25240
9;253;GRÜNE;14809;17447
9;253;FDP;11976;20565
9;253;AfD;24279;27045
9;253;DIE LINKE;7231;9737
9;253;FREIE WÄHLER;13080;6579
9;253;PIRATEN;-;722
9;253;ÖDP;3823;1941
9;253;BP;-;1494
9;253;NPD;-;533
9;253;Tierschutzpartei;-;1907
9;253;MLPD;-;46
9;253;BüSo;-;31
9;253;BGE;-;239
9;253;DiB;-;261
9;253;DKP;-;28
9;253;DM;-;363
9;253;Die PARTEI;-;1092
9;253;Gesundheitsforschung;-;262
9;253;V-Partei³;-;483
9;254;Wahlberechtigte;190782;-
9;254;Wähler;147825;-
9;254;Ungültige;1369;1000
9;254;Gültige;146456;146825
9;254;CSU;68770;63638
9;254;SPD;26562;20289
9;254;GRÜNE;9436;10102
9;254;FDP;7321;13440
9;254;AfD;18799;21585
9;254;DIE LINKE;6198;6687
9;254;FREIE WÄHLER;7379;5093
9;254;PIRATEN;-;499
9;254;ÖDP;1991;1062
9;254;BP;-;1060
9;254;NPD;-;632
9;254;Tierschutzpartei;-;1163
9;254;MLPD;-;26
9;254;BüSo;-;14
9;254;BGE;-;123
9;254;DiB;-;130
9;254;DKP;-;20
9;254;DM;-;191
9;254;Die PARTEI;-;640
9;254;Gesundheitsforschung;-;198
9;254;V-Partei³;-;233
9;255;Wahlberechtigte;239647;-
9;255;Wähler;182045;-
9;255;Ungültige;1669;1270
9;255;Gültige;180376;180775
9;255;CSU;80503;72104
9;255;SPD;26419;24828
9;255;GRÜNE;16519;14898
9;255;FDP;10780;18627
9;255;AfD;24612;27327
9;255;DIE LINKE;7855;9274
9;255;FREIE WÄHLER;9222;5142
9;255;PIRATEN;1287;858
9;255;ÖDP;2391;1652
9;255;BP;-;871
9;255;NPD;-;853
9;255;Tierschutzpartei;-;1750
9;255;MLPD;-;39
9;255;BüSo;-;33
9;255;BGE;-;268
9;255;DiB;-;217
9;255;DKP;-;28
9;255;DM;-;377
9;255;Die PARTEI;-;1007
9;255;Gesundheitsforschung;-;285
9;255;V-Partei³;-;337
9;255;UNABHÄNGIGE;788;-
9;256;Wahlberechtigte;226604;-
9;256;Wähler;176437;-
9;256;Ungültige;1240;1092
9;256;Gültige;175197;175345
9;256;CSU;88357;72855
9;256;SPD;21451;21725
9;256;GRÜNE;16162;19792
9;256;FDP;12262;18935
9;256;AfD;16825;18529
9;256;DIE LINKE;8264;10130
9;256;FREIE WÄHLER;7805;5156
9;256;PIRATEN;-;577
9;256;ÖDP;2233;1607
9;256;BP;1838;1289
9;256;NPD;-;365
9;256;Tierschutzpartei;-;1614
9;256;MLPD;-;40
9;256;BüSo;-;28
9;256;BGE;-;559
9;256;DiB;-;229
9;256;DKP;-;18
9;256;DM;-;431
9;256;Die PARTEI;-;929
9;256;Gesundheitsforschung;-;211
9;256;V-Partei³;-;326
9;257;Wahlberechtigte;247539;-
9;257;Wähler;191581;-
9;257;Ungültige;1692;1412
9;257;Gültige;189889;190169
9;257;CSU;93430;79932
9;257;SPD;21610;23044
9;257;GRÜNE;16537;16214
9;257;FDP;10627;19898
9;257;AfD;24018;25384
9;257;DIE LINKE;10153;10387
9;257;FREIE WÄHLER;6445;5112
9;257;PIRATEN;-;629
9;257;ÖDP;3813;2789
9;257;BP;2660;2123
9;257;NPD;-;532
9;257;Tierschutzpartei;-;1553
9;257;MLPD;-;35
9;257;BüSo;-;24
9;257;BGE;-;345
9;257;DiB;-;219
9;257;DKP;-;24
9;257;DM;-;424
9;257;Die PARTEI;-;949
9;257;Gesundheitsforschung;-;227
9;257;V-Partei³;-;325
9;257;UNABHÄNGIGE;596;-
